reading_id,shipment_id,device_id,timestamp,temp_c,battery_pct
R0050_1755512934,S0050,D010,2025-08-18T10:28:54.508608,4.84,72.4
R0050_1755517614,S0050,D010,2025-08-18T11:46:54.508608,4.94,76.8
R0050_1755522414,S0050,D010,2025-08-18T13:06:54.508608,5.06,76.0
R0050_1755524514,S0050,D010,2025-08-18T13:41:54.508608,5.04,85.8
R0050_1755529794,S0050,D010,2025-08-18T15:09:54.508608,4.96,69.5
R0050_1755531654,S0050,D010,2025-08-18T15:40:54.508608,4.92,78.6
R0050_1755536634,S0050,D010,2025-08-18T17:03:54.508608,4.89,73.6
R0050_1755538614,S0050,D010,2025-08-18T17:36:54.508608,4.95,81.8
R0050_1755543114,S0050,D010,2025-08-18T18:51:54.508608,5.05,72.6
R0050_1755547674,S0050,D010,2025-08-18T20:07:54.508608,4.92,77.4
R0050_1755549534,S0050,D010,2025-08-18T20:38:54.508608,5.03,81.5
R0050_1755553854,S0050,D010,2025-08-18T21:50:54.508608,4.89,66.8
R0050_1755558234,S0050,D010,2025-08-18T23:03:54.508608,4.96,77.3
R0050_1755560514,S0050,D010,2025-08-18T23:41:54.508608,4.91,72.1
R0050_1755565554,S0050,D010,2025-08-19T01:05:54.508608,4.94,74.1
R0050_1755570834,S0050,D010,2025-08-19T02:33:54.508608,5.02,61.3
R0050_1755574254,S0050,D010,2025-08-19T03:30:54.508608,4.95,67.9
R0050_1755579114,S0050,D010,2025-08-19T04:51:54.508608,5.01,68.6
R0050_1755584274,S0050,D010,2025-08-19T06:17:54.508608,4.88,71.7
R0050_1755586254,S0050,D010,2025-08-19T06:50:54.508608,5.02,81.8
R0050_1755588714,S0050,D010,2025-08-19T07:31:54.508608,4.99,79.1
R0050_1755592854,S0050,D010,2025-08-19T08:40:54.508608,4.96,63.8
R0050_1755598254,S0050,D010,2025-08-19T10:10:54.508608,5.0,63.0
R0050_1755601134,S0050,D010,2025-08-19T10:58:54.508608,4.91,61.4
R0050_1755604614,S0050,D010,2025-08-19T11:56:54.508608,4.96,58.8
R0050_1755607374,S0050,D010,2025-08-19T12:42:54.508608,4.91,79.7
R0050_1755611874,S0050,D010,2025-08-19T13:57:54.508608,4.95,80.2
R0050_1755614154,S0050,D010,2025-08-19T14:35:54.508608,4.91,56.1
R0050_1755616914,S0050,D010,2025-08-19T15:21:54.508608,4.94,58.9
R0050_1755621714,S0050,D010,2025-08-19T16:41:54.508608,4.97,58.5
R0050_1755624654,S0050,D010,2025-08-19T17:30:54.508608,4.99,61.7
R0050_1755629694,S0050,D010,2025-08-19T18:54:54.508608,4.97,79.8
R0050_1755632814,S0050,D010,2025-08-19T19:46:54.508608,4.9,63.3
R0050_1755634674,S0050,D010,2025-08-19T20:17:54.508608,4.88,55.9
R0050_1755637674,S0050,D010,2025-08-19T21:07:54.508608,4.93,61.4
R0050_1755640914,S0050,D010,2025-08-19T22:01:54.508608,4.96,56.0
R0050_1755643074,S0050,D010,2025-08-19T22:37:54.508608,4.89,52.0
R0050_1755645474,S0050,D010,2025-08-19T23:17:54.508608,4.96,69.5
R0050_1755648954,S0050,D010,2025-08-20T00:15:54.508608,4.93,59.4
R0050_1755651354,S0050,D010,2025-08-20T00:55:54.508608,5.0,58.9
R0050_1755656754,S0050,D010,2025-08-20T02:25:54.508608,4.95,78.5
R0050_1755661014,S0050,D010,2025-08-20T03:36:54.508608,4.98,63.0
R0050_1755665274,S0050,D010,2025-08-20T04:47:54.508608,4.93,47.9
R0050_1755670614,S0050,D010,2025-08-20T06:16:54.508608,4.95,68.2
R0050_1755674214,S0050,D010,2025-08-20T07:16:54.508608,4.91,63.7
R0050_1755678894,S0050,D010,2025-08-20T08:34:54.508608,4.99,65.2
R0050_1755683034,S0050,D010,2025-08-20T09:43:54.508608,4.95,57.3
R0050_1755688014,S0050,D010,2025-08-20T11:06:54.508608,5.04,49.2
R0050_1755692694,S0050,D010,2025-08-20T12:24:54.508608,4.98,70.2
R0051_1758259674,S0051,D001,2025-09-19T05:27:54.508608,4.62,100.0
R0051_1758262794,S0051,D001,2025-09-19T06:19:54.508608,4.75,99.7
R0051_1758268074,S0051,D001,2025-09-19T07:47:54.508608,4.7,99.0
R0051_1758272994,S0051,D001,2025-09-19T09:09:54.508608,4.72,99.0
R0051_1758276054,S0051,D001,2025-09-19T10:00:54.508608,4.69,99.0
R0051_1758277854,S0051,D001,2025-09-19T10:30:54.508608,4.76,97.9
R0051_1758282594,S0051,D001,2025-09-19T11:49:54.508608,4.63,97.2
R0051_1758287334,S0051,D001,2025-09-19T13:08:54.508608,4.78,97.8
R0051_1758292074,S0051,D001,2025-09-19T14:27:54.508608,4.68,96.1
R0051_1758294774,S0051,D001,2025-09-19T15:12:54.508608,4.72,96.3
R0051_1758299934,S0051,D001,2025-09-19T16:38:54.508608,4.73,94.6
R0051_1758302994,S0051,D001,2025-09-19T17:29:54.508608,4.69,94.7
R0051_1758307794,S0051,D001,2025-09-19T18:49:54.508608,4.75,96.9
R0051_1758309894,S0051,D001,2025-09-19T19:24:54.508608,4.8,94.4
R0051_1758313734,S0051,D001,2025-09-19T20:28:54.508608,4.74,94.0
R0051_1758316134,S0051,D001,2025-09-19T21:08:54.508608,4.68,93.5
R0051_1758318294,S0051,D001,2025-09-19T21:44:54.508608,4.65,94.0
R0051_1758320214,S0051,D001,2025-09-19T22:16:54.508608,4.69,94.8
R0051_1758325134,S0051,D001,2025-09-19T23:38:54.508608,4.65,92.7
R0051_1758330174,S0051,D001,2025-09-20T01:02:54.508608,4.69,93.4
R0051_1758333174,S0051,D001,2025-09-20T01:52:54.508608,4.65,93.9
R0051_1758336594,S0051,D001,2025-09-20T02:49:54.508608,4.6,95.1
R0051_1758340794,S0051,D001,2025-09-20T03:59:54.508608,4.71,94.8
R0051_1758343854,S0051,D001,2025-09-20T04:50:54.508608,4.68,92.9
R0051_1758347034,S0051,D001,2025-09-20T05:43:54.508608,4.7,92.6
R0051_1758349074,S0051,D001,2025-09-20T06:17:54.508608,4.71,89.2
R0051_1758352914,S0051,D001,2025-09-20T07:21:54.508608,4.67,91.2
R0051_1758355134,S0051,D001,2025-09-20T07:58:54.508608,4.68,91.8
R0051_1758358674,S0051,D001,2025-09-20T08:57:54.508608,4.75,91.9
R0051_1758361074,S0051,D001,2025-09-20T09:37:54.508608,4.71,88.1
R0051_1758363654,S0051,D001,2025-09-20T10:20:54.508608,4.7,92.6
R0051_1758367434,S0051,D001,2025-09-20T11:23:54.508608,4.68,92.9
R0051_1758369414,S0051,D001,2025-09-20T11:56:54.508608,4.64,93.7
R0051_1758373674,S0051,D001,2025-09-20T13:07:54.508608,4.68,93.7
R0051_1758377994,S0051,D001,2025-09-20T14:19:54.508608,4.66,86.7
R0051_1758381834,S0051,D001,2025-09-20T15:23:54.508608,4.72,83.6
R0051_1758384534,S0051,D001,2025-09-20T16:08:54.508608,4.58,85.0
R0051_1758389934,S0051,D001,2025-09-20T17:38:54.508608,4.65,88.9
R0051_1758395214,S0051,D001,2025-09-20T19:06:54.508608,4.73,88.3
R0051_1758398574,S0051,D001,2025-09-20T20:02:54.508608,4.75,84.4
R0051_1758403914,S0051,D001,2025-09-20T21:31:54.508608,4.65,87.4
R0051_1758409194,S0051,D001,2025-09-20T22:59:54.508608,4.74,85.5
R0051_1758412974,S0051,D001,2025-09-21T00:02:54.508608,4.71,91.2
R0051_1758417414,S0051,D001,2025-09-21T01:16:54.508608,4.67,81.9
R0051_1758422154,S0051,D001,2025-09-21T02:35:54.508608,4.59,88.7
R0051_1758426354,S0051,D001,2025-09-21T03:45:54.508608,4.7,81.1
R0051_1758428454,S0051,D001,2025-09-21T04:20:54.508608,4.67,85.7
R0052_1757053674,S0052,D002,2025-09-05T06:27:54.508608,4.95,100.0
R0052_1757058054,S0052,D002,2025-09-05T07:40:54.508608,4.93,99.5
R0052_1757060454,S0052,D002,2025-09-05T08:20:54.508608,4.97,99.2
R0052_1757064894,S0052,D002,2025-09-05T09:34:54.508608,4.88,99.2
R0052_1757070294,S0052,D002,2025-09-05T11:04:54.508608,4.9,98.8
R0052_1757074914,S0052,D002,2025-09-05T12:21:54.508608,4.85,97.3
R0052_1757077794,S0052,D002,2025-09-05T13:09:54.508608,4.96,96.9
R0052_1757082474,S0052,D002,2025-09-05T14:27:54.508608,4.84,97.8
R0052_1757085774,S0052,D002,2025-09-05T15:22:54.508608,4.87,95.6
R0052_1757088474,S0052,D002,2025-09-05T16:07:54.508608,4.97,96.4
R0052_1757091534,S0052,D002,2025-09-05T16:58:54.508608,4.92,96.0
R0052_1757094294,S0052,D002,2025-09-05T17:44:54.508608,4.92,95.7
R0052_1757096154,S0052,D002,2025-09-05T18:15:54.508608,4.96,97.1
R0052_1757098254,S0052,D002,2025-09-05T18:50:54.508608,4.99,97.5
R0052_1757102694,S0052,D002,2025-09-05T20:04:54.508608,4.93,96.9
R0052_1757107794,S0052,D002,2025-09-05T21:29:54.508608,4.92,95.7
R0052_1757110374,S0052,D002,2025-09-05T22:12:54.508608,5.04,93.8
R0052_1757114634,S0052,D002,2025-09-05T23:23:54.508608,4.96,92.7
R0052_1757117394,S0052,D002,2025-09-06T00:09:54.508608,4.78,92.0
R0052_1757121534,S0052,D002,2025-09-06T01:18:54.508608,4.88,95.1
R0052_1757125794,S0052,D002,2025-09-06T02:29:54.508608,4.87,95.9
R0052_1757130054,S0052,D002,2025-09-06T03:40:54.508608,4.88,93.8
R0052_1757134674,S0052,D002,2025-09-06T04:57:54.508608,5.04,94.0
R0052_1757138694,S0052,D002,2025-09-06T06:04:54.508608,4.9,91.4
R0052_1757141034,S0052,D002,2025-09-06T06:43:54.508608,4.88,90.0
R0052_1757145294,S0052,D002,2025-09-06T07:54:54.508608,4.9,91.9
R0052_1757147334,S0052,D002,2025-09-06T08:28:54.508608,4.94,87.2
R0052_1757151414,S0052,D002,2025-09-06T09:36:54.508608,4.89,94.4
R0052_1757153454,S0052,D002,2025-09-06T10:10:54.508608,4.9,90.9
R0052_1757157894,S0052,D002,2025-09-06T11:24:54.508608,4.9,94.1
R0052_1757161194,S0052,D002,2025-09-06T12:19:54.508608,4.97,86.7
R0052_1757164134,S0052,D002,2025-09-06T13:08:54.508608,4.84,89.3
R0052_1757166174,S0052,D002,2025-09-06T13:42:54.508608,4.93,85.1
R0052_1757168214,S0052,D002,2025-09-06T14:16:54.508608,4.9,91.4
R0052_1757172774,S0052,D002,2025-09-06T15:32:54.508608,4.96,93.2
R0052_1757174814,S0052,D002,2025-09-06T16:06:54.508608,4.88,86.4
R0052_1757178654,S0052,D002,2025-09-06T17:10:54.508608,4.94,83.7
R0052_1757180454,S0052,D002,2025-09-06T17:40:54.508608,4.92,88.9
R0052_1757182494,S0052,D002,2025-09-06T18:14:54.508608,4.95,85.5
R0052_1757185674,S0052,D002,2025-09-06T19:07:54.508608,4.96,85.6
R0052_1757187714,S0052,D002,2025-09-06T19:41:54.508608,4.87,91.4
R0052_1757190054,S0052,D002,2025-09-06T20:20:54.508608,4.92,87.3
R0052_1757193954,S0052,D002,2025-09-06T21:25:54.508608,4.82,83.7
R0052_1757196174,S0052,D002,2025-09-06T22:02:54.508608,4.94,84.9
R0052_1757200734,S0052,D002,2025-09-06T23:18:54.508608,4.93,80.5
R0052_1757204394,S0052,D002,2025-09-07T00:19:54.508608,4.92,81.2
R0052_1757208654,S0052,D002,2025-09-07T01:30:54.508608,4.91,85.8
R0052_1757212374,S0052,D002,2025-09-07T02:32:54.508608,4.91,90.4
R0052_1757216814,S0052,D002,2025-09-07T03:46:54.508608,4.92,77.5
R0052_1757221974,S0052,D002,2025-09-07T05:12:54.508608,4.88,88.0
R0052_1757224794,S0052,D002,2025-09-07T05:59:54.508608,4.87,82.5
R0052_1757230074,S0052,D002,2025-09-07T07:27:54.508608,4.98,80.0
R0052_1757234814,S0052,D002,2025-09-07T08:46:54.508608,4.89,75.0
R0052_1757238294,S0052,D002,2025-09-07T09:44:54.508608,4.89,75.5
R0052_1757240754,S0052,D002,2025-09-07T10:25:54.508608,4.88,79.4
R0052_1757245974,S0052,D002,2025-09-07T11:52:54.508608,4.94,81.6
R0052_1757248134,S0052,D002,2025-09-07T12:28:54.508608,4.87,87.3
R0052_1757250894,S0052,D002,2025-09-07T13:14:54.508608,4.9,83.3
R0052_1757253834,S0052,D002,2025-09-07T14:03:54.508608,4.87,77.0
R0052_1757257134,S0052,D002,2025-09-07T14:58:54.508608,4.86,83.1
R0052_1757260494,S0052,D002,2025-09-07T15:54:54.508608,4.95,87.7
R0052_1757264934,S0052,D002,2025-09-07T17:08:54.508608,4.86,86.4
R0052_1757269374,S0052,D002,2025-09-07T18:22:54.508608,4.84,86.4
R0052_1757271834,S0052,D002,2025-09-07T19:03:54.508608,4.87,75.7
R0052_1757275314,S0052,D002,2025-09-07T20:01:54.508608,4.82,71.4
R0052_1757279874,S0052,D002,2025-09-07T21:17:54.508608,5.0,71.9
R0052_1757285034,S0052,D002,2025-09-07T22:43:54.508608,4.9,80.4
R0052_1757287194,S0052,D002,2025-09-07T23:19:54.508608,4.88,68.7
R0052_1757292294,S0052,D002,2025-09-08T00:44:54.508608,4.95,71.6
R0052_1757297634,S0052,D002,2025-09-08T02:13:54.508608,4.88,82.8
R0052_1757301174,S0052,D002,2025-09-08T03:12:54.508608,4.81,83.4
R0052_1757304234,S0052,D002,2025-09-08T04:03:54.508608,4.93,68.7
R0053_1756934874,S0053,D003,2025-09-03T21:27:54.508608,4.87,100.0
R0053_1756939914,S0053,D003,2025-09-03T22:51:54.508608,4.94,99.6
R0053_1756945134,S0053,D003,2025-09-04T00:18:54.508608,7.8,99.2
R0053_1756949454,S0053,D003,2025-09-04T01:30:54.508608,7.03,99.2
R0053_1756952214,S0053,D003,2025-09-04T02:16:54.508608,7.33,98.2
R0053_1756954674,S0053,D003,2025-09-04T02:57:54.508608,7.98,98.0
R0053_1756956594,S0053,D003,2025-09-04T03:29:54.508608,2.89,97.5
R0053_1756959834,S0053,D003,2025-09-04T04:23:54.508608,1.63,96.8
R0053_1756962594,S0053,D003,2025-09-04T05:09:54.508608,4.93,97.2
R0053_1756966554,S0053,D003,2025-09-04T06:15:54.508608,4.83,98.1
R0053_1756968534,S0053,D003,2025-09-04T06:48:54.508608,8.24,96.2
R0053_1756973574,S0053,D003,2025-09-04T08:12:54.508608,6.74,95.4
R0053_1756978914,S0053,D003,2025-09-04T09:41:54.508608,7.3,97.3
R0053_1756982754,S0053,D003,2025-09-04T10:45:54.508608,7.94,95.4
R0053_1756987314,S0053,D003,2025-09-04T12:01:54.508608,7.54,94.3
R0053_1756989774,S0053,D003,2025-09-04T12:42:54.508608,7.06,94.5
R0053_1756992954,S0053,D003,2025-09-04T13:35:54.508608,7.56,96.6
R0053_1756996134,S0053,D003,2025-09-04T14:28:54.508608,7.61,96.0
R0053_1756998534,S0053,D003,2025-09-04T15:08:54.508608,7.23,95.7
R0053_1757002314,S0053,D003,2025-09-04T16:11:54.508608,4.88,94.7
R0053_1757007414,S0053,D003,2025-09-04T17:36:54.508608,4.88,92.2
R0053_1757012214,S0053,D003,2025-09-04T18:56:54.508608,4.88,95.6
R0053_1757016894,S0053,D003,2025-09-04T20:14:54.508608,4.93,95.0
R0053_1757021574,S0053,D003,2025-09-04T21:32:54.508608,2.12,89.7
R0053_1757026734,S0053,D003,2025-09-04T22:58:54.508608,1.64,91.4
R0053_1757029374,S0053,D003,2025-09-04T23:42:54.508608,1.81,90.5
R0053_1757034054,S0053,D003,2025-09-05T01:00:54.508608,1.45,89.5
R0053_1757037294,S0053,D003,2025-09-05T01:54:54.508608,4.91,89.3
R0053_1757039994,S0053,D003,2025-09-05T02:39:54.508608,4.93,92.4
R0053_1757043594,S0053,D003,2025-09-05T03:39:54.508608,4.88,88.0
R0053_1757045394,S0053,D003,2025-09-05T04:09:54.508608,7.32,93.0
R0053_1757050374,S0053,D003,2025-09-05T05:32:54.508608,7.72,91.3
R0053_1757053554,S0053,D003,2025-09-05T06:25:54.508608,8.03,89.4
R0053_1757056254,S0053,D003,2025-09-05T07:10:54.508608,7.05,85.6
R0053_1757059134,S0053,D003,2025-09-05T07:58:54.508608,8.14,90.1
R0053_1757061354,S0053,D003,2025-09-05T08:35:54.508608,6.92,83.4
R0053_1757063574,S0053,D003,2025-09-05T09:12:54.508608,8.13,85.0
R0053_1757067114,S0053,D003,2025-09-05T10:11:54.508608,4.84,91.1
R0053_1757070774,S0053,D003,2025-09-05T11:12:54.508608,8.07,85.4
R0053_1757074374,S0053,D003,2025-09-05T12:12:54.508608,7.18,87.6
R0053_1757079714,S0053,D003,2025-09-05T13:41:54.508608,4.95,83.0
R0053_1757082354,S0053,D003,2025-09-05T14:25:54.508608,4.9,90.5
R0053_1757084334,S0053,D003,2025-09-05T14:58:54.508608,7.0,86.9
R0053_1757087514,S0053,D003,2025-09-05T15:51:54.508608,7.18,81.8
R0053_1757090994,S0053,D003,2025-09-05T16:49:54.508608,4.87,90.8
R0053_1757096334,S0053,D003,2025-09-05T18:18:54.508608,4.86,88.5
R0053_1757098314,S0053,D003,2025-09-05T18:51:54.508608,8.11,84.1
R0053_1757102934,S0053,D003,2025-09-05T20:08:54.508608,7.15,77.5
R0053_1757105514,S0053,D003,2025-09-05T20:51:54.508608,4.9,77.7
R0053_1757110614,S0053,D003,2025-09-05T22:16:54.508608,4.87,79.1
R0053_1757115954,S0053,D003,2025-09-05T23:45:54.508608,4.78,86.5
R0053_1757118174,S0053,D003,2025-09-06T00:22:54.508608,2.0,80.5
R0053_1757120874,S0053,D003,2025-09-06T01:07:54.508608,2.45,86.6
R0053_1757124654,S0053,D003,2025-09-06T02:10:54.508608,1.83,82.1
R0053_1757127054,S0053,D003,2025-09-06T02:50:54.508608,4.88,76.5
R0053_1757130054,S0053,D003,2025-09-06T03:40:54.508608,5.0,78.7
R0053_1757132154,S0053,D003,2025-09-06T04:15:54.508608,4.94,86.7
R0053_1757135694,S0053,D003,2025-09-06T05:14:54.508608,4.93,82.1
R0053_1757139234,S0053,D003,2025-09-06T06:13:54.508608,4.95,78.8
R0053_1757141514,S0053,D003,2025-09-06T06:51:54.508608,7.95,81.6
R0053_1757143674,S0053,D003,2025-09-06T07:27:54.508608,7.64,76.7
R0053_1757146254,S0053,D003,2025-09-06T08:10:54.508608,8.27,76.5
R0053_1757149074,S0053,D003,2025-09-06T08:57:54.508608,4.9,82.5
R0053_1757152254,S0053,D003,2025-09-06T09:50:54.508608,7.82,79.5
R0053_1757155854,S0053,D003,2025-09-06T10:50:54.508608,7.72,83.1
R0053_1757158614,S0053,D003,2025-09-06T11:36:54.508608,7.78,75.4
R0053_1757161074,S0053,D003,2025-09-06T12:17:54.508608,8.1,71.7
R0053_1757164794,S0053,D003,2025-09-06T13:19:54.508608,1.77,76.6
R0053_1757169054,S0053,D003,2025-09-06T14:30:54.508608,1.56,80.1
R0053_1757172654,S0053,D003,2025-09-06T15:30:54.508608,1.93,79.8
R0053_1757177034,S0053,D003,2025-09-06T16:43:54.508608,1.34,85.7
R0053_1757181654,S0053,D003,2025-09-06T18:00:54.508608,2.84,80.8
R0053_1757186394,S0053,D003,2025-09-06T19:19:54.508608,2.61,72.9
R0053_1757190054,S0053,D003,2025-09-06T20:20:54.508608,1.47,73.6
R0053_1757194374,S0053,D003,2025-09-06T21:32:54.508608,2.26,78.0
R0053_1757198454,S0053,D003,2025-09-06T22:40:54.508608,1.54,83.9
R0053_1757201694,S0053,D003,2025-09-06T23:34:54.508608,2.8,81.2
R0053_1757206554,S0053,D003,2025-09-07T00:55:54.508608,2.8,80.8
R0053_1757211714,S0053,D003,2025-09-07T02:21:54.508608,4.96,65.2
R0053_1757216334,S0053,D003,2025-09-07T03:38:54.508608,2.59,82.1
R0054_1755602874,S0054,D004,2025-08-19T11:27:54.508608,4.74,100.0
R0054_1755605394,S0054,D004,2025-08-19T12:09:54.508608,4.71,99.7
R0054_1755610794,S0054,D004,2025-08-19T13:39:54.508608,4.71,99.3
R0054_1755612834,S0054,D004,2025-08-19T14:13:54.508608,4.79,98.8
R0054_1755616134,S0054,D004,2025-08-19T15:08:54.508608,4.69,98.3
R0054_1755617994,S0054,D004,2025-08-19T15:39:54.508608,4.75,98.8
R0054_1755622374,S0054,D004,2025-08-19T16:52:54.508608,4.73,97.4
R0054_1755624774,S0054,D004,2025-08-19T17:32:54.508608,4.66,97.4
R0054_1755626574,S0054,D004,2025-08-19T18:02:54.508608,4.68,98.6
R0054_1755629754,S0054,D004,2025-08-19T18:55:54.508608,4.7,97.7
R0054_1755635154,S0054,D004,2025-08-19T20:25:54.508608,4.78,96.7
R0054_1755638754,S0054,D004,2025-08-19T21:25:54.508608,4.67,97.0
R0054_1755641394,S0054,D004,2025-08-19T22:09:54.508608,4.75,95.9
R0054_1755643434,S0054,D004,2025-08-19T22:43:54.508608,4.69,96.8
R0054_1755647034,S0054,D004,2025-08-19T23:43:54.508608,4.77,97.1
R0054_1755650214,S0054,D004,2025-08-20T00:36:54.508608,4.7,95.1
R0054_1755653934,S0054,D004,2025-08-20T01:38:54.508608,4.64,93.5
R0054_1755658974,S0054,D004,2025-08-20T03:02:54.508608,4.7,92.4
R0054_1755664374,S0054,D004,2025-08-20T04:32:54.508608,4.66,95.9
R0054_1755668994,S0054,D004,2025-08-20T05:49:54.508608,4.75,94.0
R0054_1755672654,S0054,D004,2025-08-20T06:50:54.508608,4.68,95.7
R0054_1755677034,S0054,D004,2025-08-20T08:03:54.508608,4.63,89.7
R0054_1755679614,S0054,D004,2025-08-20T08:46:54.508608,4.67,92.0
R0054_1755683754,S0054,D004,2025-08-20T09:55:54.508608,4.81,92.1
R0054_1755688974,S0054,D004,2025-08-20T11:22:54.508608,4.66,94.6
R0054_1755691554,S0054,D004,2025-08-20T12:05:54.508608,4.71,93.2
R0054_1755694074,S0054,D004,2025-08-20T12:47:54.508608,4.71,90.8
R0054_1755699054,S0054,D004,2025-08-20T14:10:54.508608,4.67,86.9
R0054_1755702654,S0054,D004,2025-08-20T15:10:54.508608,4.59,92.4
R0054_1755705174,S0054,D004,2025-08-20T15:52:54.508608,4.73,91.9
R0054_1755708114,S0054,D004,2025-08-20T16:41:54.508608,4.71,88.8
R0054_1755712914,S0054,D004,2025-08-20T18:01:54.508608,4.59,91.3
R0054_1755716454,S0054,D004,2025-08-20T19:00:54.508608,4.7,90.7
R0054_1755719274,S0054,D004,2025-08-20T19:47:54.508608,4.65,88.3
R0054_1755721914,S0054,D004,2025-08-20T20:31:54.508608,4.62,90.5
R0054_1755726594,S0054,D004,2025-08-20T21:49:54.508608,4.71,86.7
R0054_1755729594,S0054,D004,2025-08-20T22:39:54.508608,4.73,82.7
R0054_1755731514,S0054,D004,2025-08-20T23:11:54.508608,4.71,91.1
R0054_1755734874,S0054,D004,2025-08-21T00:07:54.508608,4.68,92.0
R0054_1755737334,S0054,D004,2025-08-21T00:48:54.508608,4.7,84.6
R0054_1755740394,S0054,D004,2025-08-21T01:39:54.508608,4.68,91.9
R0054_1755743754,S0054,D004,2025-08-21T02:35:54.508608,4.58,85.2
R0054_1755748074,S0054,D004,2025-08-21T03:47:54.508608,4.71,84.6
R0054_1755752574,S0054,D004,2025-08-21T05:02:54.508608,4.68,82.4
R0054_1755754434,S0054,D004,2025-08-21T05:33:54.508608,4.71,84.9
R0054_1755758394,S0054,D004,2025-08-21T06:39:54.508608,4.77,87.6
R0054_1755761574,S0054,D004,2025-08-21T07:32:54.508608,4.66,89.2
R0054_1755766314,S0054,D004,2025-08-21T08:51:54.508608,4.66,85.2
R0054_1755768714,S0054,D004,2025-08-21T09:31:54.508608,4.77,85.7
R0054_1755771414,S0054,D004,2025-08-21T10:16:54.508608,4.62,87.8
R0054_1755776334,S0054,D004,2025-08-21T11:38:54.508608,4.66,80.7
R0055_1756398474,S0055,D005,2025-08-28T16:27:54.508608,5.27,100.0
R0055_1756402374,S0055,D005,2025-08-28T17:32:54.508608,5.24,99.7
R0055_1756404594,S0055,D005,2025-08-28T18:09:54.508608,5.2,99.2
R0055_1756407414,S0055,D005,2025-08-28T18:56:54.508608,5.27,98.8
R0055_1756410774,S0055,D005,2025-08-28T19:52:54.508608,5.17,98.4
R0055_1756413114,S0055,D005,2025-08-28T20:31:54.508608,5.25,98.3
R0055_1756418394,S0055,D005,2025-08-28T21:59:54.508608,5.24,97.9
R0055_1756420674,S0055,D005,2025-08-28T22:37:54.508608,5.18,98.5
R0055_1756424454,S0055,D005,2025-08-28T23:40:54.508608,5.16,96.5
R0055_1756426734,S0055,D005,2025-08-29T00:18:54.508608,5.18,97.4
R0055_1756430754,S0055,D005,2025-08-29T01:25:54.508608,5.19,96.6
R0055_1756433754,S0055,D005,2025-08-29T02:15:54.508608,5.2,97.0
R0055_1756438914,S0055,D005,2025-08-29T03:41:54.508608,5.27,94.9
R0055_1756443594,S0055,D005,2025-08-29T04:59:54.508608,5.24,95.3
R0055_1756445574,S0055,D005,2025-08-29T05:32:54.508608,5.14,93.9
R0055_1756447974,S0055,D005,2025-08-29T06:12:54.508608,5.17,95.6
R0055_1756450614,S0055,D005,2025-08-29T06:56:54.508608,5.18,93.6
R0055_1756454034,S0055,D005,2025-08-29T07:53:54.508608,5.19,95.9
R0055_1756456434,S0055,D005,2025-08-29T08:33:54.508608,5.2,94.6
R0055_1756458534,S0055,D005,2025-08-29T09:08:54.508608,5.2,92.3
R0055_1756462554,S0055,D005,2025-08-29T10:15:54.508608,5.27,94.2
R0055_1756467474,S0055,D005,2025-08-29T11:37:54.508608,5.25,92.9
R0055_1756470954,S0055,D005,2025-08-29T12:35:54.508608,5.25,95.9
R0055_1756475754,S0055,D005,2025-08-29T13:55:54.508608,5.15,90.4
R0055_1756479114,S0055,D005,2025-08-29T14:51:54.508608,5.13,92.0
R0055_1756481874,S0055,D005,2025-08-29T15:37:54.508608,5.15,94.7
R0055_1756487034,S0055,D005,2025-08-29T17:03:54.508608,5.17,91.7
R0055_1756490994,S0055,D005,2025-08-29T18:09:54.508608,5.18,90.6
R0055_1756495314,S0055,D005,2025-08-29T19:21:54.508608,5.14,92.6
R0055_1756497954,S0055,D005,2025-08-29T20:05:54.508608,5.2,87.3
R0055_1756503054,S0055,D005,2025-08-29T21:30:54.508608,5.17,89.3
R0055_1756505394,S0055,D005,2025-08-29T22:09:54.508608,5.15,89.1
R0055_1756510014,S0055,D005,2025-08-29T23:26:54.508608,5.26,93.7
R0055_1756512834,S0055,D005,2025-08-30T00:13:54.508608,5.25,89.0
R0055_1756518234,S0055,D005,2025-08-30T01:43:54.508608,5.2,89.0
R0055_1756522734,S0055,D005,2025-08-30T02:58:54.508608,5.12,85.7
R0055_1756526094,S0055,D005,2025-08-30T03:54:54.508608,5.05,84.6
R0055_1756528254,S0055,D005,2025-08-30T04:30:54.508608,5.29,83.0
R0055_1756530234,S0055,D005,2025-08-30T05:03:54.508608,5.13,83.0
R0055_1756533654,S0055,D005,2025-08-30T06:00:54.508608,5.23,82.2
R0055_1756538934,S0055,D005,2025-08-30T07:28:54.508608,5.21,92.0
R0055_1756543854,S0055,D005,2025-08-30T08:50:54.508608,5.21,90.8
R0055_1756546014,S0055,D005,2025-08-30T09:26:54.508608,5.26,85.1
R0055_1756547874,S0055,D005,2025-08-30T09:57:54.508608,5.26,85.1
R0055_1756553094,S0055,D005,2025-08-30T11:24:54.508608,5.25,81.9
R0055_1756555974,S0055,D005,2025-08-30T12:12:54.508608,5.09,78.8
R0055_1756558014,S0055,D005,2025-08-30T12:46:54.508608,5.22,80.7
R0055_1756560894,S0055,D005,2025-08-30T13:34:54.508608,5.21,85.0
R0055_1756565574,S0055,D005,2025-08-30T14:52:54.508608,5.25,82.0
R0055_1756568034,S0055,D005,2025-08-30T15:33:54.508608,5.1,89.2
